index,recordDate,recordTime,recordEpoch,district,locationName,nearbyPlace,longitude,latitude,elevation,direction,county,route,routeSuffix,postmilePrefix,postmile,alignment,milepost,inService,imageDescription,streamingVideoURL,currentImageUpdateFrequency,currentImageURL,referenceImageUpdateFrequency,referenceImage1UpdateAgoURL,referenceImage2UpdatesAgoURL,referenceImage3UpdatesAgoURL,referenceImage4UpdatesAgoURL,referenceImage5UpdatesAgoURL,referenceImage6UpdatesAgoURL,referenceImage7UpdatesAgoURL,referenceImage8UpdatesAgoURL,referenceImage9UpdatesAgoURL,referenceImage10UpdatesAgoURL,referenceImage11UpdatesAgoURL,referenceImage12UpdatesAgoURL
225,2023-02-22,11:55:24,1677095724,1,"SR-299 : E of US-101 - Looking West (C)",Arcata,-124.080886,40.898784,16,South,Humboldt,SR-299,,,0.165,,0.165,true,,,10,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299eofus101lookingw/sr299eofus101lookingw.jpg,10,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299eofus101lookingw/previous/sr299eofus101lookingw-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299eofus101lookingw/previous/sr299eofus101lookingw-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299eofus101lookingw/previous/sr299eofus101lookingw-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299eofus101lookingw/previous/sr299eofus101lookingw-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299eofus101lookingw/previous/sr299eofus101lookingw-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299eofus101lookingw/previous/sr299eofus101lookingw-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299eofus101lookingw/previous/sr299eofus101lookingw-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299eofus101lookingw/previous/sr299eofus101lookingw-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299eofus101lookingw/previous/sr299eofus101lookingw-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299eofus101lookingw/previous/sr299eofus101lookingw-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299eofus101lookingw/previous/sr299eofus101lookingw-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299eofus101lookingw/previous/sr299eofus101lookingw-12.jpg
226,2022-11-23,09:02:22,1669222942,1,"SR-20: E Lucerne - Looking North","East Lucerne",-122.783603,39.066950,1329,North,Lake,SR-20,,,19.200,,65.916,true,,,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20elucernelookingn/sr20elucernelookingn.jpg,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20elucernelookingn/previous/sr20elucernelookingn-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20elucernelookingn/previous/sr20elucernelookingn-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20elucernelookingn/previous/sr20elucernelookingn-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20elucernelookingn/previous/sr20elucernelookingn-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20elucernelookingn/previous/sr20elucernelookingn-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20elucernelookingn/previous/sr20elucernelookingn-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20elucernelookingn/previous/sr20elucernelookingn-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20elucernelookingn/previous/sr20elucernelookingn-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20elucernelookingn/previous/sr20elucernelookingn-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20elucernelookingn/previous/sr20elucernelookingn-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20elucernelookingn/previous/sr20elucernelookingn-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20elucernelookingn/previous/sr20elucernelookingn-12.jpg
227,2022-11-23,09:11:41,1669223501,1,"SR-20: E Lucerne - Looking South","East Lucerne",-122.783603,39.066950,1329,South,Lake,SR-20,,,19.2,,65.916,true,,,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20elucernelookings/sr20elucernelookings.jpg,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20elucernelookings/previous/sr20elucernelookings-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20elucernelookings/previous/sr20elucernelookings-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20elucernelookings/previous/sr20elucernelookings-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20elucernelookings/previous/sr20elucernelookings-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20elucernelookings/previous/sr20elucernelookings-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20elucernelookings/previous/sr20elucernelookings-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20elucernelookings/previous/sr20elucernelookings-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20elucernelookings/previous/sr20elucernelookings-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20elucernelookings/previous/sr20elucernelookings-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20elucernelookings/previous/sr20elucernelookings-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20elucernelookings/previous/sr20elucernelookings-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20elucernelookings/previous/sr20elucernelookings-12.jpg
228,2022-11-23,11:39:29,1669232369,1,"SR-29: Point Lakeview Rd - Looking North","Lower Lake",-122.645253,38.910437,1370,South,Lake,SR-29,,,22.14,,76.582,true,,,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29pointlakeviewrdlookingn/sr29pointlakeviewrdlookingn.jpg,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29pointlakeviewrdlookingn/previous/sr29pointlakeviewrdlookingn-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29pointlakeviewrdlookingn/previous/sr29pointlakeviewrdlookingn-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29pointlakeviewrdlookingn/previous/sr29pointlakeviewrdlookingn-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29pointlakeviewrdlookingn/previous/sr29pointlakeviewrdlookingn-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29pointlakeviewrdlookingn/previous/sr29pointlakeviewrdlookingn-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29pointlakeviewrdlookingn/previous/sr29pointlakeviewrdlookingn-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29pointlakeviewrdlookingn/previous/sr29pointlakeviewrdlookingn-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29pointlakeviewrdlookingn/previous/sr29pointlakeviewrdlookingn-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29pointlakeviewrdlookingn/previous/sr29pointlakeviewrdlookingn-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29pointlakeviewrdlookingn/previous/sr29pointlakeviewrdlookingn-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29pointlakeviewrdlookingn/previous/sr29pointlakeviewrdlookingn-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29pointlakeviewrdlookingn/previous/sr29pointlakeviewrdlookingn-12.jpg
229,2023-08-09,11:02:02,1691604122,1,"SR-20: Nice-Lucerne Cutoff - Looking West",Nice,-122.868155,39.129045,1360,West,Lake,SR-20,,,12.332,,59.038,true,,,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20nicelucernecutofflooking/sr20nicelucernecutofflooking.jpg,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20nicelucernecutofflooking/previous/sr20nicelucernecutofflooking-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20nicelucernecutofflooking/previous/sr20nicelucernecutofflooking-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20nicelucernecutofflooking/previous/sr20nicelucernecutofflooking-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20nicelucernecutofflooking/previous/sr20nicelucernecutofflooking-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20nicelucernecutofflooking/previous/sr20nicelucernecutofflooking-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20nicelucernecutofflooking/previous/sr20nicelucernecutofflooking-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20nicelucernecutofflooking/previous/sr20nicelucernecutofflooking-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20nicelucernecutofflooking/previous/sr20nicelucernecutofflooking-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20nicelucernecutofflooking/previous/sr20nicelucernecutofflooking-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20nicelucernecutofflooking/previous/sr20nicelucernecutofflooking-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20nicelucernecutofflooking/previous/sr20nicelucernecutofflooking-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr20nicelucernecutofflooking/previous/sr20nicelucernecutofflooking-12.jpg
230,2022-11-23,12:06:55,1669234015,1,"SR-53: N of 29 JCT - Looking North","Clear Lake",-122.616977,38.927095,1300,North,Lake,SR-53,,,1.232,,1.232,true,,,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr53nof29jctlookingn/sr53nof29jctlookingn.jpg,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr53nof29jctlookingn/previous/sr53nof29jctlookingn-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr53nof29jctlookingn/previous/sr53nof29jctlookingn-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr53nof29jctlookingn/previous/sr53nof29jctlookingn-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr53nof29jctlookingn/previous/sr53nof29jctlookingn-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr53nof29jctlookingn/previous/sr53nof29jctlookingn-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr53nof29jctlookingn/previous/sr53nof29jctlookingn-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr53nof29jctlookingn/previous/sr53nof29jctlookingn-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr53nof29jctlookingn/previous/sr53nof29jctlookingn-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr53nof29jctlookingn/previous/sr53nof29jctlookingn-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr53nof29jctlookingn/previous/sr53nof29jctlookingn-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr53nof29jctlookingn/previous/sr53nof29jctlookingn-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr53nof29jctlookingn/previous/sr53nof29jctlookingn-12.jpg
231,2023-12-22,09:51:26,1703267486,1,"SR-29: S of 20 JCT - Looking North","North Lakeport",-122.930649,39.075532,1300,North,Lake,SR-29,,R,44.454,,98.896,true,,,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29sof20jctlookingn/sr29sof20jctlookingn.jpg,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29sof20jctlookingn/previous/sr29sof20jctlookingn-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29sof20jctlookingn/previous/sr29sof20jctlookingn-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29sof20jctlookingn/previous/sr29sof20jctlookingn-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29sof20jctlookingn/previous/sr29sof20jctlookingn-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29sof20jctlookingn/previous/sr29sof20jctlookingn-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29sof20jctlookingn/previous/sr29sof20jctlookingn-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29sof20jctlookingn/previous/sr29sof20jctlookingn-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29sof20jctlookingn/previous/sr29sof20jctlookingn-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29sof20jctlookingn/previous/sr29sof20jctlookingn-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29sof20jctlookingn/previous/sr29sof20jctlookingn-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29sof20jctlookingn/previous/sr29sof20jctlookingn-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29sof20jctlookingn/previous/sr29sof20jctlookingn-12.jpg
232,2024-01-23,10:57:54,1706036274,1,"SR-29: S of 53 JCT - Looking North (V78)","Lower Lake",-122.612291,38.905933,1300,North,Lake,SR-29,,,20.02,,74.462,true,,,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29sof53jctlookingnort/sr29sof53jctlookingnort.jpg,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29sof53jctlookingnort/previous/sr29sof53jctlookingnort-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29sof53jctlookingnort/previous/sr29sof53jctlookingnort-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29sof53jctlookingnort/previous/sr29sof53jctlookingnort-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29sof53jctlookingnort/previous/sr29sof53jctlookingnort-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29sof53jctlookingnort/previous/sr29sof53jctlookingnort-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29sof53jctlookingnort/previous/sr29sof53jctlookingnort-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29sof53jctlookingnort/previous/sr29sof53jctlookingnort-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29sof53jctlookingnort/previous/sr29sof53jctlookingnort-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29sof53jctlookingnort/previous/sr29sof53jctlookingnort-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29sof53jctlookingnort/previous/sr29sof53jctlookingnort-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29sof53jctlookingnort/previous/sr29sof53jctlookingnort-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr29sof53jctlookingnort/previous/sr29sof53jctlookingnort-12.jpg
233,2023-03-30,15:52:33,1680216753,1,"SR-299: Berry Summit - Sand House - North","Blue Lake",-123.76919,40.89724,2808,West,Humboldt,SR-299,,R,29.14,,28.28,true,,,10,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299berrysummitsandhousen/sr299berrysummitsandhousen.jpg,10,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299berrysummitsandhousen/previous/sr299berrysummitsandhousen-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299berrysummitsandhousen/previous/sr299berrysummitsandhousen-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299berrysummitsandhousen/previous/sr299berrysummitsandhousen-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299berrysummitsandhousen/previous/sr299berrysummitsandhousen-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299berrysummitsandhousen/previous/sr299berrysummitsandhousen-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299berrysummitsandhousen/previous/sr299berrysummitsandhousen-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299berrysummitsandhousen/previous/sr299berrysummitsandhousen-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299berrysummitsandhousen/previous/sr299berrysummitsandhousen-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299berrysummitsandhousen/previous/sr299berrysummitsandhousen-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299berrysummitsandhousen/previous/sr299berrysummitsandhousen-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299berrysummitsandhousen/previous/sr299berrysummitsandhousen-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299berrysummitsandhousen/previous/sr299berrysummitsandhousen-12.jpg
251,2024-02-02,13:05:42,1706907942,1,"US-101: Scotia (Looking North)",Scotia,-124.095730,40.468227,98,North,Humboldt,US-101,,R,50.591,L,674.877,true,,,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101scotialookingn/us101scotialookingn.jpg,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101scotialookingn/previous/us101scotialookingn-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101scotialookingn/previous/us101scotialookingn-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101scotialookingn/previous/us101scotialookingn-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101scotialookingn/previous/us101scotialookingn-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101scotialookingn/previous/us101scotialookingn-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101scotialookingn/previous/us101scotialookingn-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101scotialookingn/previous/us101scotialookingn-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101scotialookingn/previous/us101scotialookingn-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101scotialookingn/previous/us101scotialookingn-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101scotialookingn/previous/us101scotialookingn-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101scotialookingn/previous/us101scotialookingn-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101scotialookingn/previous/us101scotialookingn-12.jpg
253,2024-02-29,08:11:50,1709223110,1,"SR-299: Lord Ellis - Looking West","Lord Ellis",-123.860102,40.929948,2267,East,Humboldt,SR-299,,R,17.226,,17.226,true,,,10,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299lordellislooking/sr299lordellislooking.jpg,10,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299lordellislooking/previous/sr299lordellislooking-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299lordellislooking/previous/sr299lordellislooking-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299lordellislooking/previous/sr299lordellislooking-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299lordellislooking/previous/sr299lordellislooking-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299lordellislooking/previous/sr299lordellislooking-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299lordellislooking/previous/sr299lordellislooking-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299lordellislooking/previous/sr299lordellislooking-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299lordellislooking/previous/sr299lordellislooking-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299lordellislooking/previous/sr299lordellislooking-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299lordellislooking/previous/sr299lordellislooking-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299lordellislooking/previous/sr299lordellislooking-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299lordellislooking/previous/sr299lordellislooking-12.jpg
254,2024-02-27,10:39:07,1709059147,1,"SR-299: Lord Ellis - East","Lord Ellis",-123.860102,40.929948,2267,East,Humboldt,SR-299,,R,17.226,,17.226,true,,,10,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299lordellis/sr299lordellis.jpg,10,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299lordellis/previous/sr299lordellis-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299lordellis/previous/sr299lordellis-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299lordellis/previous/sr299lordellis-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299lordellis/previous/sr299lordellis-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299lordellis/previous/sr299lordellis-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299lordellis/previous/sr299lordellis-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299lordellis/previous/sr299lordellis-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299lordellis/previous/sr299lordellis-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299lordellis/previous/sr299lordellis-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299lordellis/previous/sr299lordellis-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299lordellis/previous/sr299lordellis-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr299lordellis/previous/sr299lordellis-12.jpg
255,2024-03-29,16:55:57,1711756557,1,"US-101: S of SR 271 - Looking North (C030)",Piercy,-123.776812,39.939376,849,South,Mendocino,US-101,,R,101.54,,623.95,true,,,10,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sofsr271lookingnorth/us101sofsr271lookingnorth.jpg,10,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sofsr271lookingnorth/previous/us101sofsr271lookingnorth-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sofsr271lookingnorth/previous/us101sofsr271lookingnorth-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sofsr271lookingnorth/previous/us101sofsr271lookingnorth-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sofsr271lookingnorth/previous/us101sofsr271lookingnorth-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sofsr271lookingnorth/previous/us101sofsr271lookingnorth-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sofsr271lookingnorth/previous/us101sofsr271lookingnorth-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sofsr271lookingnorth/previous/us101sofsr271lookingnorth-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sofsr271lookingnorth/previous/us101sofsr271lookingnorth-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sofsr271lookingnorth/previous/us101sofsr271lookingnorth-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sofsr271lookingnorth/previous/us101sofsr271lookingnorth-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sofsr271lookingnorth/previous/us101sofsr271lookingnorth-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101sofsr271lookingnorth/previous/us101sofsr271lookingnorth-12.jpg
257,2024-05-10,16:02:06,1715382126,1,"US-101: Eureka / 6th - Looking South",Eureka,-124.175035,40.799857,3,South,Humboldt,US-101,,,77.903,,702.397,true,,,10,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka6thlookings/us101eureka6thlookings.jpg,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka6thlookings/previous/us101eureka6thlookings-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka6thlookings/previous/us101eureka6thlookings-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka6thlookings/previous/us101eureka6thlookings-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka6thlookings/previous/us101eureka6thlookings-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka6thlookings/previous/us101eureka6thlookings-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka6thlookings/previous/us101eureka6thlookings-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka6thlookings/previous/us101eureka6thlookings-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka6thlookings/previous/us101eureka6thlookings-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka6thlookings/previous/us101eureka6thlookings-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka6thlookings/previous/us101eureka6thlookings-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka6thlookings/previous/us101eureka6thlookings-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/us101eureka6thlookings/previous/us101eureka6thlookings-12.jpg
258,2024-06-13,08:06:12,1718291172,1,"SR-53: N of 29 JCT - Looking South","Clear Lake",-122.616977,38.927095,1300,North,Lake,SR-53,,,1.232,,1.232,true,,,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr53nof29jctlookings/sr53nof29jctlookings.jpg,15,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr53nof29jctlookings/previous/sr53nof29jctlookings-1.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr53nof29jctlookings/previous/sr53nof29jctlookings-2.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr53nof29jctlookings/previous/sr53nof29jctlookings-3.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr53nof29jctlookings/previous/sr53nof29jctlookings-4.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr53nof29jctlookings/previous/sr53nof29jctlookings-5.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr53nof29jctlookings/previous/sr53nof29jctlookings-6.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr53nof29jctlookings/previous/sr53nof29jctlookings-7.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr53nof29jctlookings/previous/sr53nof29jctlookings-8.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr53nof29jctlookings/previous/sr53nof29jctlookings-9.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr53nof29jctlookings/previous/sr53nof29jctlookings-10.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr53nof29jctlookings/previous/sr53nof29jctlookings-11.jpg,https://cwwp2.dot.ca.gov/data/d1/cctv/image/sr53nof29jctlookings/previous/sr53nof29jctlookings-12.jpg
